epoch,quote,bid,ask,recv_ts
1783266775,7838.2,7838.2,7838.2,1783266775.119
1783266776,7838.3,7838.3,7838.3,1783266776.156
1783266777,7838.4,7838.4,7838.4,1783266777.129
1783266778,7838.3,7838.3,7838.3,1783266778.144
1783266779,7838.2,7838.2,7838.2,1783266779.117
1783266780,7838.3,7838.3,7838.3,1783266780.165
1783266781,7838.2,7838.2,7838.2,1783266781.119
1783266782,7838.1,7838.1,7838.1,1783266782.195
1783266783,7838,7838,7838,1783266783.114
1783266784,7837.9,7837.9,7837.9,1783266784.151
1783266785,7837.8,7837.8,7837.8,1783266785.131
1783266786,7837.9,7837.9,7837.9,1783266786.138
1783266787,7838,7838,7838,1783266787.123
1783266788,7837.9,7837.9,7837.9,1783266788.202
1783266789,7838,7838,7838,1783266789.119
1783266790,7838.1,7838.1,7838.1,1783266790.162
1783266791,7838,7838,7838,1783266791.121
1783266792,7838.1,7838.1,7838.1,1783266792.154
1783266793,7838,7838,7838,1783266793.128
1783266794,7838.1,7838.1,7838.1,1783266794.143
1783266795,7838,7838,7838,1783266795.119
1783266796,7837.9,7837.9,7837.9,1783266796.149
1783266797,7837.8,7837.8,7837.8,1783266797.115
1783266798,7837.7,7837.7,7837.7,1783266798.147
1783266799,7837.6,7837.6,7837.6,1783266799.126
1783266800,7837.5,7837.5,7837.5,1783266800.137
1783266801,7837.6,7837.6,7837.6,1783266801.120
1783266802,7837.7,7837.7,7837.7,1783266802.130
1783266803,7837.6,7837.6,7837.6,1783266803.125
1783266804,7837.7,7837.7,7837.7,1783266804.146
1783266805,7837.8,7837.8,7837.8,1783266805.115
1783266806,7837.7,7837.7,7837.7,1783266806.140
1783266807,7837.6,7837.6,7837.6,1783266807.118
1783266808,7837.7,7837.7,7837.7,1783266808.163
1783266809,7837.6,7837.6,7837.6,1783266809.128
1783266810,7837.7,7837.7,7837.7,1783266810.143
1783266811,7837.6,7837.6,7837.6,1783266811.114
1783266812,7837.5,7837.5,7837.5,1783266812.140
1783266813,7837.6,7837.6,7837.6,1783266813.145
1783266814,7837.7,7837.7,7837.7,1783266814.146
1783266815,7837.8,7837.8,7837.8,1783266815.113
1783266816,7837.9,7837.9,7837.9,1783266816.164
1783266817,7838,7838,7838,1783266817.132
1783266818,7838.1,7838.1,7838.1,1783266818.244
1783266819,7838,7838,7838,1783266819.117
1783266820,7838.1,7838.1,7838.1,1783266820.135
1783266821,7838.2,7838.2,7838.2,1783266821.133
1783266822,7838.1,7838.1,7838.1,1783266822.142
1783266823,7838,7838,7838,1783266823.123
1783266824,7837.9,7837.9,7837.9,1783266824.135
1783266825,7837.8,7837.8,7837.8,1783266825.120
1783266826,7837.9,7837.9,7837.9,1783266826.144
1783266827,7837.8,7837.8,7837.8,1783266827.116
1783266828,7837.7,7837.7,7837.7,1783266828.138
1783266829,7837.6,7837.6,7837.6,1783266829.124
1783266830,7837.7,7837.7,7837.7,1783266830.159
1783266831,7837.8,7837.8,7837.8,1783266831.122
1783266832,7837.9,7837.9,7837.9,1783266832.132
1783266833,7837.8,7837.8,7837.8,1783266833.118
1783266834,7837.7,7837.7,7837.7,1783266834.137
1783266835,7837.8,7837.8,7837.8,1783266835.123
1783266836,7837.7,7837.7,7837.7,1783266836.132
1783266837,7837.8,7837.8,7837.8,1783266837.115
1783266838,7837.9,7837.9,7837.9,1783266838.150
1783266839,7838,7838,7838,1783266839.116
1783266840,7837.9,7837.9,7837.9,1783266840.143
1783266841,7838,7838,7838,1783266841.127
1783266842,7838.1,7838.1,7838.1,1783266842.150
1783266843,7838.2,7838.2,7838.2,1783266843.164
1783266844,7838.3,7838.3,7838.3,1783266844.146
1783266845,7838.2,7838.2,7838.2,1783266845.126
1783266846,7838.1,7838.1,7838.1,1783266846.131
1783266847,7838.2,7838.2,7838.2,1783266847.119
1783266848,7838.3,7838.3,7838.3,1783266848.204
1783266849,7838.2,7838.2,7838.2,1783266849.111
1783266850,7838.1,7838.1,7838.1,1783266850.142
1783266851,7838.2,7838.2,7838.2,1783266851.114
1783266852,7838.1,7838.1,7838.1,1783266852.163
1783266853,7838.2,7838.2,7838.2,1783266853.135
1783266854,7838.1,7838.1,7838.1,1783266854.136
1783266855,7838,7838,7838,1783266855.115
1783266856,7837.9,7837.9,7837.9,1783266856.150
1783266857,7838,7838,7838,1783266857.120
1783266858,7838.1,7838.1,7838.1,1783266858.165
1783266859,7838,7838,7838,1783266859.114
1783266860,7837.9,7837.9,7837.9,1783266860.164
1783266861,7838,7838,7838,1783266861.126
1783266862,7837.9,7837.9,7837.9,1783266862.139
1783266863,7838,7838,7838,1783266863.144
1783266864,7838.1,7838.1,7838.1,1783266864.148
1783266865,7838.2,7838.2,7838.2,1783266865.129
1783266866,7838.1,7838.1,7838.1,1783266866.138
1783266867,7838,7838,7838,1783266867.115
1783266868,7837.9,7837.9,7837.9,1783266868.129
1783266869,7838,7838,7838,1783266869.115
1783266870,7838.1,7838.1,7838.1,1783266870.143
1783266871,7838,7838,7838,1783266871.121
1783266872,7837.9,7837.9,7837.9,1783266872.152
1783266873,7838,7838,7838,1783266873.118
1783266874,7837.9,7837.9,7837.9,1783266874.144
1783266875,7837.8,7837.8,7837.8,1783266875.121
1783266876,7837.7,7837.7,7837.7,1783266876.150
1783266877,7837.6,7837.6,7837.6,1783266877.126
1783266878,7837.7,7837.7,7837.7,1783266878.250
1783266879,7837.6,7837.6,7837.6,1783266879.120
1783266880,7837.5,7837.5,7837.5,1783266880.130
1783266881,7837.4,7837.4,7837.4,1783266881.127
1783266882,7837.3,7837.3,7837.3,1783266882.142
1783266883,7837.2,7837.2,7837.2,1783266883.122
1783266884,7837.3,7837.3,7837.3,1783266884.130
1783266885,7837.2,7837.2,7837.2,1783266885.115
1783266886,7837.3,7837.3,7837.3,1783266886.130
1783266887,7837.2,7837.2,7837.2,1783266887.113
1783266888,7837.1,7837.1,7837.1,1783266888.140
1783266889,7837,7837,7837,1783266889.118
1783266890,7837.1,7837.1,7837.1,1783266890.137
1783266891,7837,7837,7837,1783266891.110
1783266892,7836.9,7836.9,7836.9,1783266892.148
1783266893,7837,7837,7837,1783266893.112
1783266894,7836.9,7836.9,7836.9,1783266894.147
1783266895,7836.8,7836.8,7836.8,1783266895.116
1783266896,7836.9,7836.9,7836.9,1783266896.136
1783266897,7836.8,7836.8,7836.8,1783266897.120
1783266898,7836.9,7836.9,7836.9,1783266898.137
1783266899,7836.8,7836.8,7836.8,1783266899.112
1783266900,7836.9,7836.9,7836.9,1783266900.149
1783266901,7836.8,7836.8,7836.8,1783266901.117
1783266902,7836.9,7836.9,7836.9,1783266902.370
1783266903,7837,7837,7837,1783266903.165
1783266904,7837.1,7837.1,7837.1,1783266904.277
1783266905,7837,7837,7837,1783266905.128
1783266906,7836.9,7836.9,7836.9,1783266906.152
1783266907,7837,7837,7837,1783266907.125
1783266908,7836.9,7836.9,7836.9,1783266908.202
1783266909,7836.8,7836.8,7836.8,1783266909.115
1783266910,7836.7,7836.7,7836.7,1783266910.135
1783266911,7836.6,7836.6,7836.6,1783266911.123
1783266912,7836.5,7836.5,7836.5,1783266912.142
1783266913,7836.4,7836.4,7836.4,1783266913.126
1783266914,7836.5,7836.5,7836.5,1783266914.140
1783266915,7836.4,7836.4,7836.4,1783266915.133
1783266916,7836.5,7836.5,7836.5,1783266916.301
1783266917,7836.4,7836.4,7836.4,1783266917.116
1783266918,7836.3,7836.3,7836.3,1783266918.139
1783266919,7836.2,7836.2,7836.2,1783266919.119
1783266920,7836.3,7836.3,7836.3,1783266920.137
1783266921,7836.4,7836.4,7836.4,1783266921.122
1783266922,7836.3,7836.3,7836.3,1783266922.138
1783266923,7836.2,7836.2,7836.2,1783266923.114
1783266924,7836.1,7836.1,7836.1,1783266924.133
1783266925,7836.2,7836.2,7836.2,1783266925.144
1783266926,7836.3,7836.3,7836.3,1783266926.133
1783266927,7836.4,7836.4,7836.4,1783266927.120
1783266928,7836.3,7836.3,7836.3,1783266928.147
1783266929,7836.4,7836.4,7836.4,1783266929.125
1783266930,7836.5,7836.5,7836.5,1783266930.156
1783266931,7836.6,7836.6,7836.6,1783266931.112
1783266932,7836.7,7836.7,7836.7,1783266932.133
1783266933,7836.8,7836.8,7836.8,1783266933.122
1783266934,7836.9,7836.9,7836.9,1783266934.132
1783266935,7836.8,7836.8,7836.8,1783266935.123
1783266936,7836.9,7836.9,7836.9,1783266936.145
1783266937,7837,7837,7837,1783266937.113
1783266938,7836.9,7836.9,7836.9,1783266938.208
1783266939,7837,7837,7837,1783266939.118
1783266940,7836.9,7836.9,7836.9,1783266940.162
1783266941,7837,7837,7837,1783266941.121
1783266942,7837.1,7837.1,7837.1,1783266942.135
1783266943,7837.2,7837.2,7837.2,1783266943.122
1783266944,7837.1,7837.1,7837.1,1783266944.143
1783266945,7837,7837,7837,1783266945.122
1783266946,7836.9,7836.9,7836.9,1783266946.158
1783266947,7837,7837,7837,1783266947.112
1783266948,7837.1,7837.1,7837.1,1783266948.164
1783266949,7837.2,7837.2,7837.2,1783266949.152
1783266950,7837.1,7837.1,7837.1,1783266950.145
1783266951,7837.2,7837.2,7837.2,1783266951.112
1783266952,7837.1,7837.1,7837.1,1783266952.138
1783266953,7837,7837,7837,1783266953.109
1783266954,7836.9,7836.9,7836.9,1783266954.131
1783266955,7836.8,7836.8,7836.8,1783266955.113
1783266956,7836.7,7836.7,7836.7,1783266956.148
1783266957,7836.8,7836.8,7836.8,1783266957.122
1783266958,7836.9,7836.9,7836.9,1783266958.131
1783266959,7837,7837,7837,1783266959.110
1783266960,7836.9,7836.9,7836.9,1783266960.146
1783266961,7837,7837,7837,1783266961.119
1783266962,7836.9,7836.9,7836.9,1783266962.312
1783266963,7837,7837,7837,1783266963.144
1783266964,7837.1,7837.1,7837.1,1783266964.138
1783266965,7837,7837,7837,1783266965.122
1783266966,7836.9,7836.9,7836.9,1783266966.140
1783266967,7837,7837,7837,1783266967.113
1783266968,7836.9,7836.9,7836.9,1783266968.200
1783266969,7837,7837,7837,1783266969.122
1783266970,7836.9,7836.9,7836.9,1783266970.149
1783266971,7837,7837,7837,1783266971.110
1783266972,7836.9,7836.9,7836.9,1783266972.129
1783266973,7836.8,7836.8,7836.8,1783266973.121
1783266974,7836.9,7836.9,7836.9,1783266974.158
1783266975,7836.8,7836.8,7836.8,1783266975.124
1783266976,7836.9,7836.9,7836.9,1783266976.141
1783266977,7837,7837,7837,1783266977.125
1783266978,7837.1,7837.1,7837.1,1783266978.162
1783266979,7837,7837,7837,1783266979.112
1783266980,7837.1,7837.1,7837.1,1783266980.133
1783266981,7837.2,7837.2,7837.2,1783266981.115
1783266982,7837.3,7837.3,7837.3,1783266982.140
1783266983,7837.2,7837.2,7837.2,1783266983.151
1783266984,7837.1,7837.1,7837.1,1783266984.144
1783266985,7837.2,7837.2,7837.2,1783266985.112
1783266986,7837.3,7837.3,7837.3,1783266986.143
1783266987,7837.2,7837.2,7837.2,1783266987.119
1783266988,7837.3,7837.3,7837.3,1783266988.144
1783266989,7837.2,7837.2,7837.2,1783266989.111
1783266990,7837.3,7837.3,7837.3,1783266990.151
1783266991,7837.2,7837.2,7837.2,1783266991.113
1783266992,7837.3,7837.3,7837.3,1783266992.171
1783266993,7837.4,7837.4,7837.4,1783266993.119
1783266994,7837.3,7837.3,7837.3,1783266994.133
1783266995,7837.4,7837.4,7837.4,1783266995.111
1783266996,7837.3,7837.3,7837.3,1783266996.133
1783266997,7837.2,7837.2,7837.2,1783266997.117
1783266998,7837.1,7837.1,7837.1,1783266998.201
1783266999,7837,7837,7837,1783266999.116
1783267000,7836.9,7836.9,7836.9,1783267000.141
1783267001,7836.8,7836.8,7836.8,1783267001.111
1783267002,7836.9,7836.9,7836.9,1783267002.145
1783267003,7836.8,7836.8,7836.8,1783267003.122
1783267004,7836.9,7836.9,7836.9,1783267004.134
1783267005,7836.8,7836.8,7836.8,1783267005.163
1783267006,7836.9,7836.9,7836.9,1783267006.144
1783267007,7837,7837,7837,1783267007.109
1783267008,7837.1,7837.1,7837.1,1783267008.133
1783267009,7837,7837,7837,1783267009.115
1783267010,7836.9,7836.9,7836.9,1783267010.168
1783267011,7837,7837,7837,1783267011.114
1783267012,7836.9,7836.9,7836.9,1783267012.146
1783267013,7836.8,7836.8,7836.8,1783267013.115
1783267014,7836.9,7836.9,7836.9,1783267014.159
1783267015,7837,7837,7837,1783267015.126
1783267016,7836.9,7836.9,7836.9,1783267016.135
1783267017,7836.8,7836.8,7836.8,1783267017.150
1783267018,7836.7,7836.7,7836.7,1783267018.142
1783267019,7836.6,7836.6,7836.6,1783267019.122
1783267020,7836.7,7836.7,7836.7,1783267020.151
1783267021,7836.6,7836.6,7836.6,1783267021.119
1783267022,7836.7,7836.7,7836.7,1783267022.260
1783267023,7836.8,7836.8,7836.8,1783267023.131
1783267024,7836.9,7836.9,7836.9,1783267024.184
1783267025,7837,7837,7837,1783267025.115
1783267026,7836.9,7836.9,7836.9,1783267026.139
1783267027,7836.8,7836.8,7836.8,1783267027.122
1783267028,7836.9,7836.9,7836.9,1783267028.220
1783267029,7836.8,7836.8,7836.8,1783267029.112
1783267030,7836.7,7836.7,7836.7,1783267030.134
1783267031,7836.6,7836.6,7836.6,1783267031.114
1783267032,7836.7,7836.7,7836.7,1783267032.135
1783267033,7836.6,7836.6,7836.6,1783267033.120
1783267034,7836.7,7836.7,7836.7,1783267034.142
1783267035,7836.8,7836.8,7836.8,1783267035.137
1783267036,7836.9,7836.9,7836.9,1783267036.144
1783267037,7836.8,7836.8,7836.8,1783267037.124
1783267038,7836.9,7836.9,7836.9,1783267038.142
1783267039,7836.8,7836.8,7836.8,1783267039.113
1783267040,7836.9,7836.9,7836.9,1783267040.142
1783267041,7836.8,7836.8,7836.8,1783267041.132
1783267042,7836.7,7836.7,7836.7,1783267042.150
1783267043,7836.6,7836.6,7836.6,1783267043.120
1783267044,7836.7,7836.7,7836.7,1783267044.132
1783267045,7836.6,7836.6,7836.6,1783267045.117
1783267046,7836.7,7836.7,7836.7,1783267046.151
1783267047,7836.6,7836.6,7836.6,1783267047.119
1783267048,7836.5,7836.5,7836.5,1783267048.138
1783267049,7836.6,7836.6,7836.6,1783267049.117
1783267050,7836.7,7836.7,7836.7,1783267050.147
1783267051,7836.6,7836.6,7836.6,1783267051.120
1783267052,7836.5,7836.5,7836.5,1783267052.153
1783267053,7836.4,7836.4,7836.4,1783267053.124
1783267054,7836.3,7836.3,7836.3,1783267054.134
1783267055,7836.2,7836.2,7836.2,1783267055.114
1783267056,7836.3,7836.3,7836.3,1783267056.134
1783267057,7836.4,7836.4,7836.4,1783267057.109
1783267058,7836.5,7836.5,7836.5,1783267058.208
1783267059,7836.4,7836.4,7836.4,1783267059.121
